label,Title,Title_URL,Image,Comment,newsfeed_item_media
1,木下優樹菜「復帰」から「引退」までの5日間にあったこと　事務所に「もう守れない」と思わせた決定的な出来事　【2020年ベスト20　7月7日】〈dot.〉,https://headlines.yahoo.co.jp/article?a=20201215-00000078-sasahi-ent,https://news-pctr.c.yimg.jp/q3eRX5yhdvIzm3wm4v0_Tm2p2ybmxDZRvxmY7ekLdrkXt4OG1iLGWg-cnWBWZtsRqrfAtA1QCyybZJ3MDoYn6uf2BKpr0u0uLhrCMWwnauK4mnAp4BolLkx1fI-K7hB1yuiOpqU85aW5cj5oDNuN6iCq9CRYpoeNVja2nYTMVrjKn8rtzDlxtOEmAC_onRGm,,AERA dot.
1,千鳥・大悟“浮気のプロ”として求められた答えに女性陣ドン引き「女の子を口説くのに…」,https://headlines.yahoo.co.jp/hl?a=20201222-00000229-spnannex-ent,https://news-pctr.c.yimg.jp/q3eRX5yhdvIzm3wm4v0_TtjmGTJN32Df89JI9ijWWe-B2WZyHX0SSeUkfV5eHI9nYhFZ2r6g19AFHc04qsmNXd9JYQvew6IiUSS6_Ds_HMi9SXMiARJZ4OiiIz_eMQ63KEUu6tuqfIyIt7-GJAr8u2jONe0p0ql_StoD2F0H0Met_QNFekrOJxZWS8Zp0DgZ,,スポニチアネックス
0,手越祐也をほめちぎるロンブー淳…一時「会見恐怖症」だった　Ｔｗｉｔｔｅｒトレンド大賞,https://headlines.yahoo.co.jp/hl?a=20201222-02541561-tospoweb-ent,https://news-pctr.c.yimg.jp/q3eRX5yhdvIzm3wm4v0_TuuagCZus1fXdBrUW6h0cTf7wyxhOTTJfjdJQ8eNNLyYsPi1b3stYNv5uM_7Z9D02SXQhH3d92PY5uLSCaN9dRRWK9r8BHTyBb1Rhup6I_60RSohXt1tbmNiH-dASM4Y1w==,,東スポWeb
1,高橋みなみ　夫が「一度でもキャバクラ行ったら離婚」,https://headlines.yahoo.co.jp/hl?a=20201222-00000143-dal-ent,https://news-pctr.c.yimg.jp/q3eRX5yhdvIzm3wm4v0_TtjmGTJN32Df89JI9ijWWe8FbXtoj-yo0wSxvuqKh6WuPmw3xxjOMG7VIkeCrqATGVJAMM-fd8l306s4_lFBsxCgScg9RiqiQ3XyXzJL6JpJ,,デイリースポーツ
1,『Snow Man』にコロナ感染者、“クラスター”発生ならNHK紅白初出場が白紙に,https://headlines.yahoo.co.jp/article?a=20201222-00019723-jprime-ent,https://news-pctr.c.yimg.jp/q3eRX5yhdvIzm3wm4v0_Tviqo2lLLWKUAO5G0Z-qxR1dVMUiv2gN92J4f7Nm_L_OmwTa4dphZvhgJKPYIac8rMenJFn4pbhhV8MX_NzXQRbQ3YfMOnm9H83nz7BdJIoX,,週刊女性PRIME
1,ロンブー淳、不倫報道の難しさに持論「すごく制裁に差がある」　率直な思いを吐露,https://headlines.yahoo.co.jp/hl?a=20201222-00010053-encount-ent,https://news-pctr.c.yimg.jp/q3eRX5yhdvIzm3wm4v0_Tviqo2lLLWKUAO5G0Z-qxR2JhrdgVRopQGPxgcnnIqOrA0WVL5js-7Gk9PVhnsBjPBr7lkcr1ZpW3FQautogWDGYdE1FcT0GycIVC9J6TizBNN2UXURksjQQZVimJsK6iBYxhQyayiU2N2gI2fR-p280Ge8CgFu4RrsY3hptW3Rz,,ENCOUNT
0,さんまもお手上げ、土田晃之は番組卒業ではなくクビ「笑わない芸風」に総スカン,https://headlines.yahoo.co.jp/article?a=20201222-00019682-jprime-ent,https://news-pctr.c.yimg.jp/q3eRX5yhdvIzm3wm4v0_Tviqo2lLLWKUAO5G0Z-qxR1MSAEtLJTKQV1WQg83GpIwGaSoJIgtGV_esMjobQJVgcmaFrUGLGeK71tEQYAFNL_-Zz24FxQoNd7EhgIp8NGxRfb9CIbpX3Hn1yvzeqqEj0OdtwoeWtunCt8qwKV6z2uB0RbvkPD3sITFu3JwAel3,,週刊女性PRIME
0,《韓国ドラマNOW》「ペントハウス」17話、ユジン「私がイ・ジアの娘を殺した」チョ・スミン殺害の記憶を悟り嗚咽,https://headlines.yahoo.co.jp/hl?a=20201222-00281686-wow-asent,https://news-pctr.c.yimg.jp/q3eRX5yhdvIzm3wm4v0_TlTAydlZVA6yjlembOYyKeV4sufS-pYankfrrUckYpk1z5BumJXP4OIMtaDk45FmPEBMfuRndgGvLqEznPGYK_KIouP_LPLSPFwWlzqU6Z-CzJBioXcKQh9bwZN-8QJRkZ3QL9_HzSOdV5S9qtkySgvdCi7AMsl6iERP3LtwOEMx,,WoW!Korea
0,窪田正孝、朝ドラ撮休中で妻・水川あさみとドライブデート姿──NEWSポストセブン2020年TOP10,https://headlines.yahoo.co.jp/article?a=20201222-00000018-pseven-ent,https://news-pctr.c.yimg.jp/q3eRX5yhdvIzm3wm4v0_TtjmGTJN32Df89JI9ijWWe-0RE9sxOMwqs56W_WE5yxw8ACIbu-7cP0ScGP9CCA4mFDQzPpt9FJQ8Mg6AVjxdL0pUyxXVzIQlpkGY4uNfHgw_4dpk_-v8ONS7UZxNne9X2kNdknof3Yw2cjPYNxaiOGdGLYR4FX94FAJDUaMAV8D,,NEWSポストセブン
0,加護亜依、長男の無邪気な姿を披露　端整な顔立ちに「さすがあいぼんの子どもちゃん」,https://headlines.yahoo.co.jp/hl?a=20201222-00010045-encount-ent,https://news-pctr.c.yimg.jp/q3eRX5yhdvIzm3wm4v0_Tviqo2lLLWKUAO5G0Z-qxR16AjnotrO8uJy1BoE9q1nDqfNGGUUYrzjxnng9-6e1ibITIAWaXjUKW2OEcUGkzohon_iY4hGCqE5lIpU4LEV5QMJJHAkjWdT4Fn2MYKX0yNUlkRM695HV_8VtlJ6tznFSplG9wzhIe5SZlFEYxUOt,,ENCOUNT
1,謝罪会見なしでも許される？唐田えりかのステルス復帰に賛否,https://headlines.yahoo.co.jp/article?a=20201222-00010017-jisin-ent,https://news-pctr.c.yimg.jp/q3eRX5yhdvIzm3wm4v0_Tviqo2lLLWKUAO5G0Z-qxR1dvgjLoddztWo_zSg2y3Ifcr3eqQtN99trAZNHC35VMvXJMzeq1gLlRL3q84PqNp8kDy2oBOkzsIdUv30QQV8g5DHyA_DJRxkxOgJUDckgDyIsMXxZ7SkeHypC042fwppQDrWExTSqMhtTGuJcH4vz,,女性自身
1,春日市で車と歩行者の事故　歩行者の女性が死亡,https://headlines.yahoo.co.jp/hl?a=20201222-16111207-kbcv-l40,https://news-pctr.c.yimg.jp/q3eRX5yhdvIzm3wm4v0_TkGQTypej58JdkCGpbpVd5QB1fMTQo4vJ8z8tqpPhS3m6KmBmw-PhF7AQZGYLbIbTv5J3JWGvnn4T13anWaDbhyeJhDAJ5pgok8kY_oxbK5x,,九州朝日放送
0,ボサボサの木村カエラ　寝起きのまま人生初の人間ドックへ「載せるべき写真ではありませんが、」,https://headlines.yahoo.co.jp/hl?a=20201222-00000226-spnannex-ent,https://news-pctr.c.yimg.jp/q3eRX5yhdvIzm3wm4v0_TtjmGTJN32Df89JI9ijWWe9XYm9Hq4OZ_iTgcFJuf8D3PXRd4cL8yxTE65p9ofVsYcbP0IVU-ElGmA_V0bhIYUuy44X_n2Nb7VBk0frWAVEaeYVfY2bGdPFuyiWXFk-ALQ==,,スポニチアネックス
0,「そっくり」鈴木亜美、次男の“デコ出しSHOT”に反響「色白で可愛い」,https://headlines.yahoo.co.jp/hl?a=20201222-00184842-etalent-musi,https://news-pctr.c.yimg.jp/q3eRX5yhdvIzm3wm4v0_TuNKOkiPJ-qM1NeKLN6o7Je-O91m-Rr25JzD7JxUZ_Q0Z3jd6G8KeK8NJ9xSdZYBmFvSXb4v1aiCsqp1Vz7yeOIZsCnLmmK3C3i9nVMSR__75e77mhcUr0xhDh3fv9sCCg==,,E-TALENTBANK
